2026-03-21 13:43:24 [info     ] sqlite_store.opening           path=data\eval_events.db
2026-03-21 13:45:04 [debug    ] compute_router.unavailable_provider fallback=llama-cpp/gpt-4 prefix=anthropic selected=anthropic/claude-sonnet-4.6
2026-03-21 13:45:04 [info     ] compute_router.route           budget_remaining=2.0 caste=coder phase=execute reason=adapter_fallback round_num=5 selected=llama-cpp/gpt-4
2026-03-21 13:45:04 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=815 type=AgentTurnStarted
2026-03-21 13:45:04 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:45:04 [debug    ] qdrant.hybrid_search           collection=skill_bank_v2 hits=0 top_k=8
2026-03-21 13:45:05 [info     ] workspace.execute              command='mkdir -p markdown_parser && cd markdown_parser && touch parser.py tests.py' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:45:05 [info     ] workspace.execute              command='mkdir -p markdown_parser && cd markdown_parser && touch __init__.py parser.py tests.py' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:45:06 [info     ] workspace.execute              command='mkdir -p markdown_parser && cd markdown_parser && touch __init__.py parser.py tests.py' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:45:06 [info     ] workspace.execute              command='ls -la' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:45:06 [info     ] workspace.execute              command='ls -R markdown_parser' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:45:07 [info     ] workspace.execute              command='ls -R markdown_parser' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:45:07 [info     ] workspace.execute              command='ls -R' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:45:08 [info     ] workspace.execute              command='ls -R markdown_parser' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:45:09 [info     ] workspace.execute              command='ls -R markdown_parser/' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:45:09 [info     ] workspace.execute              command='ls -R markdown_parser/' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:45:22 [info     ] workspace.execute              command='mkdir -p markdown_parser && touch markdown_parser/__init__.py' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:45:23 [info     ] workspace.execute              command='ls -R' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:45:26 [info     ] workspace.execute              command='mkdir -p markdown_parser && touch markdown_parser/__init__.py' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:45:27 [info     ] workspace.execute              command='ls -R' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:45:27 [info     ] workspace.execute              command='ls -R markdown_parser' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:45:27 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=816 type=AgentTurnCompleted
2026-03-21 13:45:27 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=817 type=TokensConsumed
2026-03-21 13:45:27 [info     ] compute_router.route           budget_remaining=2.0 caste=reviewer phase=execute reason=routing_table round_num=5 selected=llama-cpp/gpt-4
2026-03-21 13:45:27 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=818 type=AgentTurnStarted
2026-03-21 13:45:28 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:45:28 [debug    ] qdrant.hybrid_search           collection=skill_bank_v2 hits=0 top_k=8
2026-03-21 13:45:28 [info     ] workspace.execute              command="git status --porcelain=v1 && echo '---' && git status --short --branch" isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:45:29 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=819 type=AgentTurnCompleted
2026-03-21 13:45:29 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=820 type=TokensConsumed
2026-03-21 13:45:29 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=821 type=PhaseEntered
2026-03-21 13:45:29 [debug    ] qwen3_embed.ok                 count=3 dim=1024 is_query=False
2026-03-21 13:45:29 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=822 type=ColonyChatMessage
2026-03-21 13:45:29 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=823 type=ColonyChatMessage
2026-03-21 13:45:29 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=824 type=RoundCompleted
2026-03-21 13:45:29 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=825 type=ColonyCompleted
2026-03-21 13:45:29 [info     ] colony_observation             castes=[{'caste': 'coder', 'tier': <SubcasteTier.standard: 'standard'>, 'count': 1}, {'caste': 'reviewer', 'tier': <SubcasteTier.standard: 'standard'>, 'count': 1}] colony_id=colony-dbdbb33f governance_warnings=2 quality_score=0.1542 rounds_completed=5 skills_extracted=0 skills_retrieved=[] stall_rounds=3 strategy=sequential task='Write a Python function that parses a subset of Markdown into an AST. Support headers (h1-h3), bold, italic, code blocks (fenced), unordered lists, and paragraphs. Return a list of typed AST nodes. In' total_cost=0.0
2026-03-21 13:45:29 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=826 type=MemoryExtractionCompleted
2026-03-21 13:45:29 [info     ] memory_extraction.complete     colony_id=colony-dbdbb33f entries_emitted=0 entries_extracted=0
2026-03-21 13:45:30 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=827 type=MemoryExtractionCompleted
2026-03-21 13:45:30 [info     ] transcript_harvest.complete    colony_id=colony-dbdbb33f entries_harvested=0 turns_scanned=10
2026-03-21 13:45:30 [info     ] sequential.task_complete       cost=0.0 entries_accessed=0 entries_extracted=0 quality=0.1542 rounds=5 sequence=2 status=completed suite=smoke-scaffold task_id=markdown-parser
2026-03-21 13:45:30 [info     ] sequential.complete            manifest=data\eval\sequential\smoke-scaffold\manifest_20260321T194530_e9aeb600c9d9.json run_id=e9aeb600c9d9 saved=data\eval\sequential\smoke-scaffold\run_20260321T194530_e9aeb600c9d9.json suite=smoke-scaffold tasks_run=2 total_cost=0.0 total_wall_time_s=125.04
